Variable,Series_Key,Name,Coefficient,Abs_Impact
249333314_lag3_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_NDCOG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Production in industry - monthly data,3.2389748e-05,3.2389748e-05
249332927_lag2_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C24.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Production in industry - monthly data,3.23653e-05,3.23653e-05
249345721_lag6_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G4791.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-3.2334203e-05,3.2334203e-05
197911190_lag4_t1,EI_BSSE_M_R2.freq=M.indic=BS-SARM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t1,Services confidence indicator and survey results - monthly data,3.2299424e-05,3.2299424e-05
249345547_lag5_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,3.227302e-05,3.227302e-05
197938096_lag6_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-GT25.geo\TIME_PERIOD=LT_lag6_t2,Unemployment  - monthly data,3.2259755e-05,3.2259755e-05
249332573_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B_C.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,-3.2257176e-05,3.2257176e-05
249345721_lag3_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G4791.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-3.2208645e-05,3.2208645e-05
197903380_lag2_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA7-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag2_t2,Construction confidence indicator and survey results - monthly data,-3.220533e-05,3.220533e-05
197938090_lag3_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-GT25.geo\TIME_PERIOD=LT_lag3_t2,Unemployment  - monthly data,-3.2174823e-05,3.2174823e-05
249333134_lag5_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C31.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Production in industry - monthly data,-3.213921e-05,3.213921e-05
249332678_lag5_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C13.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t2,Production in industry - monthly data,-3.2128937e-05,3.2128937e-05
249332618_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C10-C12.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,3.206929e-05,3.206929e-05
197903350_lag1_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA3-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag1_t1,Construction confidence indicator and survey results - monthly data,-3.205887e-05,3.205887e-05
249332654_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C10_C11.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,3.2015083e-05,3.2015083e-05
197938093_lag6_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-GT25.geo\TIME_PERIOD=LT_lag6_t3,Unemployment  - monthly data,3.2014977e-05,3.2014977e-05
197905413_lag4_t3,EI_BSCO_M.freq=M.indic=BS-CSMCI.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag4_t3,Consumers confidence indicator and survey results - monthly data,-3.189427e-05,3.189427e-05
249345653_lag5_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_OTH2.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-3.1817675e-05,3.1817675e-05
249332678_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C13.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,3.179362e-05,3.179362e-05
249333026_lag2_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C26_C27.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Production in industry - monthly data,3.177394e-05,3.177394e-05
249345598_lag6_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G4791.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-3.1742093e-05,3.1742093e-05
249332771_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C17.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,3.1713105e-05,3.1713105e-05
249333212_lag3_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_HTC_M.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t2,Production in industry - monthly data,-3.1640033e-05,3.1640033e-05
249333035_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C27.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,3.1607382e-05,3.1607382e-05
249345703_lag2_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G472.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,3.153409e-05,3.153409e-05
249345784_lag2_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_X_G473.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,3.151111e-05,3.151111e-05
197903380_lag5_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA7-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag5_t2,Construction confidence indicator and survey results - monthly data,-3.14149e-05,3.14149e-05
249333203_lag4_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_HTC.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t1,Production in industry - monthly data,-3.132903e-05,3.132903e-05
249345629_lag3_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_CLTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,3.130775e-05,3.130775e-05
197938098_lag5_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-TOT.geo\TIME_PERIOD=LT_lag5_t2,Unemployment  - monthly data,-3.1303905e-05,3.1303905e-05
249332514_lag1_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Production in industry - monthly data,-3.1286032e-05,3.1286032e-05
249345562_lag3_t2,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G4711.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,3.123405e-05,3.123405e-05
197903373_lag4_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA6-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag4_t2,Construction confidence indicator and survey results - monthly data,3.1197582e-05,3.1197582e-05
249345764_lag2_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,3.1181033e-05,3.1181033e-05
249332795_lag5_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Production in industry - monthly data,3.11509e-05,3.11509e-05
249345737_lag4_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NFOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,3.1140466e-05,3.1140466e-05
197911206_lag1_t2,EI_BSSE_M_R2.freq=M.indic=BS-SEEM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag1_t2,Services confidence indicator and survey results - monthly data,-3.110505e-05,3.110505e-05
249332591_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B_C_X_MIG_NRG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,-3.103293e-05,3.103293e-05
249345776_lag3_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH2.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,-3.0957628e-05,3.0957628e-05
197938098_lag4_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-TOT.geo\TIME_PERIOD=LT_lag4_t3,Unemployment  - monthly data,3.093748e-05,3.093748e-05
249332870_lag2_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Production in industry - monthly data,3.0931085e-05,3.0931085e-05
249333332_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_NRG_X_E.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,-3.0920404e-05,3.0920404e-05
249332756_lag4_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C16-C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Production in industry - monthly data,-3.091842e-05,3.091842e-05
197905455_lag3_t2,EI_BSCO_M.freq=M.indic=BS-MP-PR.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag3_t2,Consumers confidence indicator and survey results - monthly data,-3.0881696e-05,3.0881696e-05
197938092_lag5_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-TOT.geo\TIME_PERIOD=LT_lag5_t2,Unemployment  - monthly data,3.086222e-05,3.086222e-05
249332591_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B_C_X_MIG_NRG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,3.0838553e-05,3.0838553e-05
249345554_lag4_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G471.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,3.083091e-05,3.083091e-05
197938092_lag6_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-F-TOT.geo\TIME_PERIOD=LT_lag6_t2,Unemployment  - monthly data,3.0809177e-05,3.0809177e-05
249332951_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C24_C25.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,-3.0773663e-05,3.0773663e-05
249333296_lag2_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_DCOG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Production in industry - monthly data,3.0681742e-05,3.0681742e-05
249345653_lag2_t2,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_NF_OTH2.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,3.0603336e-05,3.0603336e-05
249345752_lag5_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_CLTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-3.060164e-05,3.060164e-05
249333134_lag3_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C31.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Production in industry - monthly data,-3.0587355e-05,3.0587355e-05
249332531_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B-D_X_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,3.0576277e-05,3.0576277e-05
249345721_lag1_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G4791.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,-3.0546515e-05,3.0546515e-05
249332687_lag1_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C13-C15.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Production in industry - monthly data,3.0523428e-05,3.0523428e-05
249333314_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_NDCOG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-3.0446718e-05,3.0446718e-05
249345694_lag4_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G4719.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-3.0445497e-05,3.0445497e-05
249332654_lag3_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C10_C11.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Production in industry - monthly data,3.0428193e-05,3.0428193e-05
197938094_lag5_t3,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-LE25.geo\TIME_PERIOD=LT_lag5_t3,Unemployment  - monthly data,-3.042369e-05,3.042369e-05
249332855_lag4_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C21.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Production in industry - monthly data,-3.041275e-05,3.041275e-05
249333203_lag1_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_HTC.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t2,Production in industry - monthly data,-3.0408195e-05,3.0408195e-05
197903357_lag3_t2,EI_BSBU_M_R2.freq=M.indic=BS-FLBA4-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag3_t2,Construction confidence indicator and survey results - monthly data,-3.0383266e-05,3.0383266e-05
197938094_lag5_t1,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-LE25.geo\TIME_PERIOD=LT_lag5_t1,Unemployment  - monthly data,3.0357342e-05,3.0357342e-05
197938098_lag4_t1,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-TOT.geo\TIME_PERIOD=LT_lag4_t1,Unemployment  - monthly data,-3.0330537e-05,3.0330537e-05
249461797_lag4_t2,UNE_RT_M.freq=M.s_adj=SA.age=Y_LT25.unit=PC_ACT.sex=T.geo\TIME_PERIOD=LT_lag4_t2,Unemployment by sex and age - monthly data,-3.0284216e-05,3.0284216e-05
249332993_lag4_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C26.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Production in industry - monthly data,-3.0232204e-05,3.0232204e-05
249345784_lag3_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_X_G473.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,3.0192201e-05,3.0192201e-05
249461783_lag2_t3,UNE_RT_M.freq=M.s_adj=SA.age=TOTAL.unit=PC_ACT.sex=F.geo\TIME_PERIOD=LT_lag2_t3,Unemployment by sex and age - monthly data,-3.0162246e-05,3.0162246e-05
197911198_lag5_t2,EI_BSSE_M_R2.freq=M.indic=BS-SCI.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t2,Services confidence indicator and survey results - monthly data,3.0155632e-05,3.0155632e-05
249332756_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C16-C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,3.0125311e-05,3.0125311e-05
249333284_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=MIG_COG.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-3.012252e-05,3.012252e-05
197909244_lag2_t3,EI_BSIN_M_R2.freq=M.indic=BS-IOB.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t3,Industry confidence indicator and survey results - monthly data,-3.009147e-05,3.009147e-05
249333143_lag5_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C31-C33.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Production in industry - monthly data,-3.0061092e-05,3.0061092e-05
249332523_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=B-D.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,3.001546e-05,3.001546e-05
249345562_lag6_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G4711.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,2.9957671e-05,2.9957671e-05
249332663_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C11.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-2.995136e-05,2.995136e-05
249333134_lag4_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C31.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t1,Production in industry - monthly data,2.9818875e-05,2.9818875e-05
197911173_lag2_t2,EI_BSSE_M_R2.freq=M.indic=BS-SABC.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t2,Services confidence indicator and survey results - monthly data,-2.9795501e-05,2.9795501e-05
249333113_lag4_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C30.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Production in industry - monthly data,-2.9791216e-05,2.9791216e-05
249345694_lag3_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G4719.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-2.9787498e-05,2.9787498e-05
197911190_lag5_t3,EI_BSSE_M_R2.freq=M.indic=BS-SARM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t3,Services confidence indicator and survey results - monthly data,2.976058e-05,2.976058e-05
249332960_lag4_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C25.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t3,Production in industry - monthly data,2.9731495e-05,2.9731495e-05
197905462_lag6_t2,EI_BSCO_M.freq=M.indic=BS-PT-LY.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t2,Consumers confidence indicator and survey results - monthly data,2.9708917e-05,2.9708917e-05
249345752_lag3_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_CLTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,2.9685378e-05,2.9685378e-05
249345703_lag2_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G472.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,-2.9652565e-05,2.9652565e-05
249345677_lag5_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G471.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,2.9490866e-05,2.9490866e-05
249345712_lag2_t2,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G473.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t2,Turnover and volume of sales in wholesale and retail trade - monthly data,2.9487754e-05,2.9487754e-05
249345737_lag6_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NFOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,2.9454597e-05,2.9454597e-05
249345737_lag1_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NFOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,2.9448533e-05,2.9448533e-05
249333221_lag5_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_LTC.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t2,Production in industry - monthly data,2.9441357e-05,2.9441357e-05
249333230_lag4_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_LTC_M.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t2,Production in industry - monthly data,2.9376504e-05,2.9376504e-05
197903373_lag5_t1,EI_BSBU_M_R2.freq=M.indic=BS-FLBA6-PC.s_adj=SA.geo\TIME_PERIOD=LT_lag5_t1,Construction confidence indicator and survey results - monthly data,-2.9365547e-05,2.9365547e-05
249333266_lag6_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=E36.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t1,Production in industry - monthly data,-2.936102e-05,2.936102e-05
249332951_lag4_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C24_C25.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag4_t1,Production in industry - monthly data,2.9273879e-05,2.9273879e-05
249345607_lag1_t3,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G47_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,2.9245315e-05,2.9245315e-05
197909244_lag2_t2,EI_BSIN_M_R2.freq=M.indic=BS-IOB.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag2_t2,Industry confidence indicator and survey results - monthly data,2.9236031e-05,2.9236031e-05
197911182_lag5_t1,EI_BSSE_M_R2.freq=M.indic=BS-SAEM.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag5_t1,Services confidence indicator and survey results - monthly data,2.9207835e-05,2.9207835e-05
249333203_lag1_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C_HTC.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t1,Production in industry - monthly data,2.915846e-05,2.915846e-05
249332870_lag5_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Production in industry - monthly data,2.9136434e-05,2.9136434e-05
197909263_lag6_t3,EI_BSIN_M_R2.freq=M.indic=BS-ISFP.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t3,Industry confidence indicator and survey results - monthly data,-2.9106228e-05,2.9106228e-05
197909211_lag6_t1,EI_BSIN_M_R2.freq=M.indic=BS-IEME.s_adj=SA.unit=BAL.geo\TIME_PERIOD=LT_lag6_t1,Industry confidence indicator and survey results - monthly data,2.9076822e-05,2.9076822e-05
249332951_lag3_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C24_C25.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t2,Production in industry - monthly data,-2.9069843e-05,2.9069843e-05
249332795_lag5_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C18.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Production in industry - monthly data,2.89218e-05,2.89218e-05
249332870_lag2_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t3,Production in industry - monthly data,2.8908637e-05,2.8908637e-05
249332618_lag3_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C10-C12.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Production in industry - monthly data,2.8872388e-05,2.8872388e-05
249345730_lag1_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_FOOD.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,2.8774786e-05,2.8774786e-05
249345580_lag5_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G472.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,2.8751485e-05,2.8751485e-05
249333188_lag6_t2,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C33.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag6_t2,Production in industry - monthly data,-2.874151e-05,2.874151e-05
249345764_lag5_t1,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_OTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,2.872156e-05,2.872156e-05
197938093_lag3_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-M-GT25.geo\TIME_PERIOD=LT_lag3_t2,Unemployment  - monthly data,-2.8686238e-05,2.8686238e-05
249345752_lag3_t3,STS_TRTU_M.freq=M.indic_bt=VOL_SLS.nace_r2=G47_NF_CLTH.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t3,Turnover and volume of sales in wholesale and retail trade - monthly data,2.867648e-05,2.867648e-05
197938098_lag2_t2,EI_LMHU_M.freq=M.unit=THS_PER.s_adj=SA.indic=LM-UN-T-TOT.geo\TIME_PERIOD=LT_lag2_t2,Unemployment  - monthly data,-2.8654285e-05,2.8654285e-05
249332885_lag2_t1,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C22_C23.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag2_t1,Production in industry - monthly data,2.8546006e-05,2.8546006e-05
249345571_lag3_t1,STS_TRTU_M.freq=M.indic_bt=NETTUR.nace_r2=G4719.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag3_t1,Turnover and volume of sales in wholesale and retail trade - monthly data,-2.8522707e-05,2.8522707e-05
249332993_lag1_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C26.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag1_t3,Production in industry - monthly data,2.8516119e-05,2.8516119e-05
249333062_lag5_t3,STS_INPR_M.freq=M.indic_bt=PRD.nace_r2=C28.s_adj=SCA.unit=I10.geo\TIME_PERIOD=LT_lag5_t3,Production in industry - monthly data,-2.8507287e-05,2.8507287e-05
